insist	[0, 1.0, 0]
carpet	[0, 0, 1.0]
buffalo	[1.0, 0, 0]
likelihood	[1.0, 0, 0]
consid	[0.8333333333333334, 0, 0.16666666666666666]
entiti	[0.3333333333333333, 0.6666666666666666, 0]
sceptic	[1.0, 0, 0]
arriv	[0.5, 0, 0.5]
morphologi	[0, 1.0, 0]
deck	[0, 0, 1.0]
unresolv	[1.0, 0, 0]
procalc	[0, 0, 1.0]
aboyko	[0, 0, 1.0]
peg	[0, 0.5, 0.5]
compushow	[0, 1.0, 0]
circl	[0, 1.0, 0]
night	[0, 0, 1.0]
hall	[0.75, 0, 0.25]
adjac	[0, 1.0, 0]
mental	[1.0, 0, 0]
winchest	[0, 0, 1.0]
hab	[0, 1.0, 0]
phenomenon	[1.0, 0, 0]
root	[0, 1.0, 0]
york	[1.0, 0, 0]
electr	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
dogmat	[1.0, 0, 0]
canon	[1.0, 0, 0]
sanction	[1.0, 0, 0]
crave	[0, 0, 1.0]
nifti	[0, 0.5, 0.5]
gee	[1.0, 0, 0]
opposit	[1.0, 0, 0]
war	[0.2, 0.6, 0.2]
plenti	[0.5, 0.5, 0]
complex	[0.5, 0.5, 0]
qemm	[0, 1.0, 0]
tuff	[0, 0, 1.0]
windshield	[0, 0, 1.0]
sampler	[0, 0, 1.0]
buckwheat	[0, 0, 1.0]
ami	[0, 0, 1.0]
schizophren	[1.0, 0, 0]
weasal	[0, 0, 1.0]
encod	[0, 1.0, 0]
shaken	[0, 0, 1.0]
clue	[0, 0, 1.0]
earther	[1.0, 0, 0]
macpaint	[0, 1.0, 0]
gameplai	[0, 0, 1.0]
legisl	[1.0, 0, 0]
televis	[1.0, 0, 0]
reluctantli	[0, 0, 1.0]
jdoll	[0, 0, 1.0]
object	[0.6363636363636364, 0.18181818181818182, 0.18181818181818182]
thrill	[0, 0, 1.0]
quiet	[0, 0, 1.0]
fone	[0, 1.0, 0]
cxo	[0, 0, 1.0]
sampl	[0, 0.5, 0.5]
taoism	[1.0, 0, 0]
claim	[0.6153846153846154, 0.23076923076923078, 0.15384615384615385]
blkbox	[0, 1.0, 0]
nintendo	[0, 0, 1.0]
umf	[0, 0, 1.0]
solut	[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]
hd	[0, 0, 1.0]
arm	[0, 0.6666666666666666, 0.3333333333333333]
plantinga	[1.0, 0, 0]
laundri	[0, 0, 1.0]
solar	[0, 0, 1.0]
mcmain	[0, 1.0, 0]
serial	[0.3333333333333333, 0, 0.6666666666666666]
teigrod	[0, 1.0, 0]
smail	[0, 0, 1.0]
common	[0.2, 0.8, 0]
obv	[0, 1.0, 0]
time	[0.35, 0.45, 0.2]
templ	[1.0, 0, 0]
qed	[0, 1.0, 0]
regulari	[0, 0, 1.0]
invalid	[1.0, 0, 0]
offer	[0, 0.05555555555555555, 0.9444444444444444]
complain	[0, 1.0, 0]
illicit	[1.0, 0, 0]
preserv	[1.0, 0, 0]
chair	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
mail	[0.07407407407407407, 0.2962962962962963, 0.6296296296296297]
sunspot	[0, 0, 1.0]
lawmak	[1.0, 0, 0]
women	[1.0, 0, 0]
stai	[0.5, 0.125, 0.375]
heis	[0, 0, 1.0]
cunixc	[0, 0, 1.0]
pgm	[0, 1.0, 0]
condom	[1.0, 0, 0]
wast	[0.5, 0.5, 0]
tun	[0, 1.0, 0]
csd	[0, 1.0, 0]
seger	[0, 0, 1.0]
variant	[0, 1.0, 0]
drink	[1.0, 0, 0]
execut	[1.0, 0, 0]
sex	[1.0, 0, 0]
gauntlet	[0, 0, 1.0]
compassion	[1.0, 0, 0]
rescu	[0, 0, 1.0]
american	[1.0, 0, 0]
pixel	[0, 1.0, 0]
sega	[0, 0, 1.0]
scarlet	[0, 0, 1.0]
xloadimag	[0, 1.0, 0]
theistic	[1.0, 0, 0]
discov	[1.0, 0, 0]
golden	[1.0, 0, 0]
stamp	[0, 0, 1.0]
liberti	[0.6666666666666666, 0, 0.3333333333333333]
ent	[0, 0, 1.0]
gernal	[0, 0, 1.0]
meticul	[0, 0, 1.0]
noaa	[0, 0, 1.0]
vocal	[1.0, 0, 0]
african	[1.0, 0, 0]
jhwitten	[0, 1.0, 0]
primarili	[1.0, 0, 0]
breath	[0, 1.0, 0]
karlsruh	[0, 1.0, 0]
compar	[0.5, 0.25, 0.25]
told	[1.0, 0, 0]
panther	[0, 0, 1.0]
fly	[0.3333333333333333, 0.6666666666666666, 0]
engin	[0, 0.16666666666666666, 0.8333333333333334]
blank	[0.5, 0, 0.5]
dhhalden	[0, 1.0, 0]
conic	[0, 1.0, 0]
cam	[0, 1.0, 0]
rosa	[1.0, 0, 0]
bartokoma	[0, 1.0, 0]
zeo	[0, 0, 1.0]
craig	[0, 0.6666666666666666, 0.3333333333333333]
borrow	[0.5, 0.5, 0]
road	[0.75, 0, 0.25]
signific	[1.0, 0, 0]
scien	[0, 0, 1.0]
gum	[0, 1.0, 0]
bathroom	[0.6666666666666666, 0, 0.3333333333333333]
strong	[0.8, 0.2, 0]
entri	[0, 1.0, 0]
objection	[0, 1.0, 0]
averag	[0, 1.0, 0]
halat	[1.0, 0, 0]
laurel	[1.0, 0, 0]
absolut	[0.4, 0, 0.6]
corp	[0, 0, 1.0]
deal	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
sacr	[1.0, 0, 0]
flash	[0, 0, 1.0]
graphic	[0, 0.8666666666666667, 0.13333333333333333]
tiff	[0, 1.0, 0]
cathol	[1.0, 0, 0]
omnisci	[1.0, 0, 0]
unamerican	[1.0, 0, 0]
kmr	[1.0, 0, 0]
happen	[0.5714285714285714, 0.42857142857142855, 0]
plai	[0.4, 0.3, 0.3]
grab	[0, 1.0, 0]
froumentin	[0, 1.0, 0]
fierro	[0, 0, 1.0]
hitachi	[0, 1.0, 0]
atroc	[1.0, 0, 0]
algebra	[0, 0.5, 0.5]
file	[0.1111111111111111, 0.8148148148148148, 0.07407407407407407]
kung	[1.0, 0, 0]
auto	[0, 0, 1.0]
distant	[0, 1.0, 0]
robe	[1.0, 0, 0]
plant	[0.3333333333333333, 0, 0.6666666666666666]
csiro	[0, 1.0, 0]
aid	[1.0, 0, 0]
obedi	[1.0, 0, 0]
kierkegaard	[1.0, 0, 0]
argu	[0.875, 0.125, 0]
option	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
keown	[0, 0, 1.0]
sixteen	[0, 1.0, 0]
onc	[0.25, 0.75, 0]
imposs	[0.75, 0.25, 0]
recoveri	[0, 0, 1.0]
task	[0, 1.0, 0]
doll	[0, 0, 1.0]
huisman	[0, 1.0, 0]
risk	[1.0, 0, 0]
synopsi	[1.0, 0, 0]
vcpi	[0, 1.0, 0]
surround	[0, 1.0, 0]
fill	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
imprecis	[0, 1.0, 0]
doubtless	[1.0, 0, 0]
eactli	[1.0, 0, 0]
microsoft	[0, 0.25, 0.75]
friend	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
nowadai	[1.0, 0, 0]
chen	[0, 0, 1.0]
min	[0, 1.0, 0]
mhz	[0, 1.0, 0]
suvm	[1.0, 0, 0]
harder	[0.6666666666666666, 0.3333333333333333, 0]
albnyvm	[0, 0, 1.0]
intox	[1.0, 0, 0]
eyeofthebehold	[0, 0, 1.0]
electron	[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]
soc	[1.0, 0, 0]
tokyo	[0, 1.0, 0]
tricki	[0, 1.0, 0]
cycl	[0, 1.0, 0]
goodyear	[0, 0, 1.0]
hand	[0.5833333333333334, 0.16666666666666666, 0.25]
access	[0, 0.8, 0.2]
scout	[1.0, 0, 0]
striaght	[0, 1.0, 0]
cruel	[0, 0, 1.0]
newton	[1.0, 0, 0]
qaplu	[0, 0, 1.0]
foresight	[0, 1.0, 0]
educ	[0, 1.0, 0]
condit	[0, 0, 1.0]
enterpris	[0, 0, 1.0]
transfer	[0, 1.0, 0]
pointer	[0, 1.0, 0]
sam	[0, 0, 1.0]
unib	[0, 1.0, 0]
finish	[0.3333333333333333, 0.6666666666666666, 0]
lock	[0.5, 0.5, 0]
conclus	[0.5, 0.5, 0]
contend	[0, 1.0, 0]
result	[0.4, 0.5, 0.1]
teach	[0.5, 0, 0.5]
prejud	[1.0, 0, 0]
bug	[0, 1.0, 0]
hidden	[0.25, 0.5, 0.25]
noteworthi	[1.0, 0, 0]
geari	[0, 0, 1.0]
charlei	[1.0, 0, 0]
tax	[0, 0.5, 0.5]
ship	[0, 0.05555555555555555, 0.9444444444444444]
deathlok	[0, 0, 1.0]
nonsens	[1.0, 0, 0]
deed	[1.0, 0, 0]
bought	[0, 0.2, 0.8]
shape	[0, 0.2, 0.8]
imped	[0, 0, 1.0]
owl	[0, 0, 1.0]
uc	[0, 1.0, 0]
voluntari	[1.0, 0, 0]
spworlei	[0, 1.0, 0]
stanford	[0, 0.3333333333333333, 0.6666666666666666]
halcyon	[0, 1.0, 0]
comp	[0, 1.0, 0]
revis	[0.5, 0.5, 0]
keith	[0.9285714285714286, 0, 0.07142857142857142]
outweigh	[1.0, 0, 0]
sarcasm	[1.0, 0, 0]
live	[0.8333333333333334, 0.16666666666666666, 0]
neat	[0, 0, 1.0]
chart	[0, 0, 1.0]
polit	[1.0, 0, 0]
paul	[1.0, 0, 0]
handi	[0, 0.5, 0.5]
notic	[0.25, 0.75, 0]
comprehens	[0.5, 0, 0.5]
mode	[0, 0.5, 0.5]
xxx	[0, 0, 1.0]
aap	[1.0, 0, 0]
channel	[0, 0, 1.0]
justif	[1.0, 0, 0]
transfus	[1.0, 0, 0]
matthew	[0.5, 0, 0.5]
playabl	[0, 0, 1.0]
tom	[0, 0.5, 0.5]
roger	[0, 1.0, 0]
span	[1.0, 0, 0]
mollusk	[1.0, 0, 0]
pointless	[1.0, 0, 0]
unix	[0.1111111111111111, 0.6666666666666666, 0.2222222222222222]
exchang	[0, 1.0, 0]
winner	[0, 1.0, 0]
amigado	[0, 1.0, 0]
skeptic	[0, 1.0, 0]
couldn	[0.6666666666666666, 0, 0.3333333333333333]
black	[0.5, 0.25, 0.25]
rear	[0, 0, 1.0]
spell	[0, 0, 1.0]
israelit	[1.0, 0, 0]
candid	[0, 1.0, 0]
britain	[1.0, 0, 0]
imagin	[0.6666666666666666, 0, 0.3333333333333333]
pha	[0, 0, 1.0]
strang	[0.5, 0, 0.5]
chicago	[0, 0.5, 0.5]
english	[0, 1.0, 0]
cjpeg	[0, 1.0, 0]
meaning	[1.0, 0, 0]
lie	[0.5, 0.5, 0]
philip	[0.5, 0.5, 0]
cohen	[1.0, 0, 0]
vancouv	[0, 1.0, 0]
probabl	[0.5, 0, 0.5]
prai	[1.0, 0, 0]
mete	[0, 1.0, 0]
simpl	[0.5, 0.5, 0]
row	[0.5, 0.5, 0]
absurd	[1.0, 0, 0]
demo	[0, 1.0, 0]
doubl	[0.2, 0.6, 0.2]
element	[0, 0, 1.0]
feder	[0, 1.0, 0]
postag	[0, 0, 1.0]
suffer	[0, 1.0, 0]
bravo	[1.0, 0, 0]
rosen	[0, 0, 1.0]
manipul	[0, 1.0, 0]
provis	[0, 1.0, 0]
memori	[0, 0.4444444444444444, 0.5555555555555556]
tgl	[0, 1.0, 0]
soul	[0.75, 0.25, 0]
curiou	[0, 1.0, 0]
gill	[0, 1.0, 0]
tamvm	[0, 1.0, 0]
integr	[1.0, 0, 0]
gnostic	[1.0, 0, 0]
excus	[0.5, 0.5, 0]
remov	[0.5, 0.5, 0]
flibbl	[1.0, 0, 0]
accommod	[0, 1.0, 0]
top	[0, 0.25, 0.75]
ala	[0, 1.0, 0]
faq	[0.2857142857142857, 0.7142857142857143, 0]
heavili	[0, 1.0, 0]
manner	[0.5, 0.5, 0]
atlanta	[0, 1.0, 0]
grammatik	[0, 0, 1.0]
linux	[0, 1.0, 0]
ago	[0.5, 0, 0.5]
megabyt	[0, 0, 1.0]
human	[0.5, 0.2857142857142857, 0.21428571428571427]
ben	[0, 1.0, 0]
ballantin	[1.0, 0, 0]
wilc	[0, 0, 1.0]
rec	[1.0, 0, 0]
chang	[0.5, 0.5, 0]
konfessionslosen	[1.0, 0, 0]
pet	[1.0, 0, 0]
gonzalz	[0, 0, 1.0]
freethought	[1.0, 0, 0]
denis	[0, 0, 1.0]
displai	[0.16666666666666666, 0.8333333333333334, 0]
midpoint	[0, 1.0, 0]
reg	[0, 0, 1.0]
pig	[0, 0, 1.0]
warlock	[0, 0, 1.0]
bu	[0, 0.6666666666666666, 0.3333333333333333]
iam	[0, 1.0, 0]
hate	[1.0, 0, 0]
atom	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
stori	[0.4, 0, 0.6]
minim	[0, 1.0, 0]
jeffrei	[1.0, 0, 0]
remanufactur	[0, 0, 1.0]
galact	[1.0, 0, 0]
umich	[0, 0.6666666666666666, 0.3333333333333333]
tuesdai	[0, 0, 1.0]
addict	[0, 0, 1.0]
decompress	[0, 1.0, 0]
alex	[0, 0, 1.0]
unmodifi	[0, 1.0, 0]
idea	[0.4, 0.5, 0.1]
menu	[0, 0.75, 0.25]
varieti	[0.5, 0.5, 0]
wsmr	[0, 1.0, 0]
materialien	[1.0, 0, 0]
figmo	[1.0, 0, 0]
data	[0.125, 0.625, 0.25]
music	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
peer	[0.5, 0.5, 0]
ayoun	[0, 1.0, 0]
submit	[0, 1.0, 0]
muslim	[1.0, 0, 0]
arc	[0, 1.0, 0]
magma	[0, 0, 1.0]
fault	[1.0, 0, 0]
knowledg	[0.5, 0.5, 0]
glad	[0, 1.0, 0]
tetri	[0, 0, 1.0]
zeit	[0.5, 0.5, 0]
radio	[0.3333333333333333, 0, 0.6666666666666666]
ohio	[0, 0, 1.0]
walkman	[0, 0, 1.0]
muchado	[0, 1.0, 0]
amdahl	[0, 0, 1.0]
dilemma	[0, 0, 1.0]
potenti	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
supernatur	[1.0, 0, 0]
offic	[0, 0, 1.0]
aamaz	[0, 0, 1.0]
degre	[0.5, 0.5, 0]
trw	[1.0, 0, 0]
hopefulli	[0, 1.0, 0]
equal	[1.0, 0, 0]
cosin	[0, 1.0, 0]
punctuat	[0, 0, 1.0]
author	[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]
ccicpg	[0, 0, 1.0]
amro	[0, 1.0, 0]
berlin	[1.0, 0, 0]
busi	[0.3333333333333333, 0, 0.6666666666666666]
publish	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
joy	[1.0, 0, 0]
amherst	[1.0, 0, 0]
dear	[0, 0, 1.0]
moder	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
chromium	[0, 0, 1.0]
hdb	[0, 0, 1.0]
stir	[0, 0, 1.0]
watch	[0.6, 0.2, 0.2]
mysteri	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
buyer	[0, 0, 1.0]
inher	[1.0, 0, 0]
petti	[1.0, 0, 0]
strike	[0, 0, 1.0]
arff	[0, 1.0, 0]
judg	[1.0, 0, 0]
bmp	[0, 1.0, 0]
webster	[0, 0, 1.0]
dahmer	[1.0, 0, 0]
insur	[0, 0, 1.0]
gotta	[0, 0, 1.0]
killer	[1.0, 0, 0]
sipp	[0, 0, 1.0]
damn	[1.0, 0, 0]
recal	[0, 0, 1.0]
hatr	[1.0, 0, 0]
zaphod	[0, 0, 1.0]
worth	[0.4, 0.4, 0.2]
chenmin	[0, 0, 1.0]
packag	[0, 0.5, 0.5]
simpson	[0, 0, 1.0]
woman	[0.25, 0.25, 0.5]
cymbal	[0, 0, 1.0]
serendip	[0, 0, 1.0]
picci	[0, 1.0, 0]
gritti	[0, 0, 1.0]
spent	[1.0, 0, 0]
hog	[0, 1.0, 0]
masterson	[0, 0, 1.0]
alch	[0, 1.0, 0]
marbl	[0, 0, 1.0]
nanci	[1.0, 0, 0]
stephan	[0, 1.0, 0]
price	[0.047619047619047616, 0.09523809523809523, 0.8571428571428571]
eric	[0, 0.5, 0.5]
img	[0, 1.0, 0]
betrabet	[0, 0, 1.0]
divers	[1.0, 0, 0]
postpaid	[1.0, 0, 0]
palett	[0, 1.0, 0]
met	[1.0, 0, 0]
kingpin	[0, 0, 1.0]
synthes	[0, 0, 1.0]
righteou	[1.0, 0, 0]
descart	[1.0, 0, 0]
soft	[0, 0, 1.0]
disprov	[1.0, 0, 0]
attack	[1.0, 0, 0]
dpi	[0, 0, 1.0]
properli	[0.3333333333333333, 0.6666666666666666, 0]
habit	[0, 1.0, 0]
yeah	[0, 1.0, 0]
vertex	[0, 1.0, 0]
inflict	[1.0, 0, 0]
wool	[0, 1.0, 0]
trap	[0.5, 0, 0.5]
harwel	[0, 1.0, 0]
compani	[0, 0.8, 0.2]
redat	[1.0, 0, 0]
observ	[0.6666666666666666, 0.3333333333333333, 0]
dept	[0, 1.0, 0]
rend	[0, 1.0, 0]
media	[0, 0.5, 0.5]
mould	[1.0, 0, 0]
betamax	[0, 0, 1.0]
extend	[0.3333333333333333, 0.6666666666666666, 0]
vector	[0, 1.0, 0]
acpdgohawa	[0, 0, 1.0]
ftpmail	[0, 1.0, 0]
brass	[0, 0.5, 0.5]
interfac	[0, 1.0, 0]
fear	[0, 0, 1.0]
sign	[0.25, 0, 0.75]
formalist	[1.0, 0, 0]
benjamin	[0, 0, 1.0]
demon	[0, 0, 1.0]
brune	[0, 0, 1.0]
overwhelm	[1.0, 0, 0]
cat	[0, 0, 1.0]
feast	[0, 0, 1.0]
spreadsheet	[0, 0, 1.0]
importantli	[1.0, 0, 0]
compass	[1.0, 0, 0]
argument	[0.875, 0.125, 0]
classic	[1.0, 0, 0]
depend	[0.5714285714285714, 0.2857142857142857, 0.14285714285714285]
drop	[0, 0.6666666666666666, 0.3333333333333333]
deliber	[0, 1.0, 0]
versu	[0, 0, 1.0]
recip	[0, 1.0, 0]
web	[0, 0, 1.0]
rod	[0, 0, 1.0]
roper	[1.0, 0, 0]
indi	[0, 0, 1.0]
vertrieb	[1.0, 0, 0]
maul	[1.0, 0, 0]
ann	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
cirru	[0, 1.0, 0]
fossi	[0, 1.0, 0]
xenophobia	[1.0, 0, 0]
crime	[1.0, 0, 0]
pure	[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
pronounc	[0, 1.0, 0]
predisposit	[1.0, 0, 0]
raffl	[0, 0, 1.0]
changefsi	[0, 1.0, 0]
trent	[0, 1.0, 0]
ton	[0, 0, 1.0]
convert	[0.2, 0.6, 0.2]
fair	[0.5, 0.3333333333333333, 0.16666666666666666]
kant	[1.0, 0, 0]
johnsd	[1.0, 0, 0]
seld	[1.0, 0, 0]
excess	[0.2, 0, 0.8]
bass	[0, 0, 1.0]
upshot	[0, 1.0, 0]
server	[0.2, 0.8, 0]
default	[0.6666666666666666, 0.3333333333333333, 0]
monei	[0.25, 0.25, 0.5]
weight	[1.0, 0, 0]
visualis	[0, 1.0, 0]
bio	[0, 0, 1.0]
tabl	[0, 0.25, 0.75]
texiera	[0, 0, 1.0]
promis	[0, 0.5, 0.5]
sword	[0, 0, 1.0]
bid	[0, 0, 1.0]
trilogi	[1.0, 0, 0]
eshneken	[0, 0, 1.0]
baromet	[0, 0, 1.0]
keystrok	[0, 1.0, 0]
repres	[0.4, 0.6, 0]
visit	[0.5, 0.5, 0]
sep	[0, 1.0, 0]
sold	[0, 0, 1.0]
hodgson	[0, 1.0, 0]
indestruct	[0, 0, 1.0]
job	[0, 1.0, 0]
bauer	[0, 0, 1.0]
thunder	[0, 0, 1.0]
symmetri	[0, 0, 1.0]
tigran	[0, 1.0, 0]
ethernettransceiv	[0, 0, 1.0]
fighter	[0, 0, 1.0]
philadelphia	[0.2, 0, 0.8]
compressor	[0, 1.0, 0]
rzz	[1.0, 0, 0]
distanc	[0, 1.0, 0]
multius	[0, 0, 1.0]
deathstrok	[0, 0, 1.0]
prepay	[0, 0, 1.0]
utrecht	[0, 1.0, 0]
depart	[0, 0.5, 0.5]
faster	[0, 0.6666666666666666, 0.3333333333333333]
pervert	[1.0, 0, 0]
brain	[0.5, 0.5, 0]
bai	[1.0, 0, 0]
pw	[0, 0, 1.0]
sleep	[0, 0, 1.0]
resid	[0, 1.0, 0]
shawne	[0, 0, 1.0]
santa	[1.0, 0, 0]
adventur	[0, 0, 1.0]
insincer	[1.0, 0, 0]
metheu	[0, 1.0, 0]
obelix	[0, 1.0, 0]
shot	[0, 1.0, 0]
role	[1.0, 0, 0]
basebal	[0, 0, 1.0]
sandvik	[1.0, 0, 0]
truevis	[0, 1.0, 0]
subroutin	[0, 1.0, 0]
deriv	[1.0, 0, 0]
edt	[0, 0, 1.0]
beta	[0, 1.0, 0]
bnr	[0.5, 0, 0.5]
balanc	[0, 0.25, 0.75]
sabretooth	[0, 0, 1.0]
stack	[0, 1.0, 0]
hostil	[1.0, 0, 0]
physic	[0.5, 0.25, 0.25]
canada	[0, 0.6666666666666666, 0.3333333333333333]
andi	[0, 0.5, 0.5]
mission	[0, 1.0, 0]
drive	[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]
block	[0, 0.3333333333333333, 0.6666666666666666]
submiss	[0, 1.0, 0]
disclaim	[0.5, 0, 0.5]
gnuplot	[0, 1.0, 0]
boot	[0, 1.0, 0]
type	[0.2857142857142857, 0.5714285714285714, 0.14285714285714285]
ocean	[1.0, 0, 0]
dot	[0, 0.5, 0.5]
behavior	[0.6666666666666666, 0.3333333333333333, 0]
paperback	[0.3333333333333333, 0, 0.6666666666666666]
proterm	[0, 0, 1.0]
ac	[0, 0.5, 0.5]
carolina	[0, 0, 1.0]
reader	[0, 1.0, 0]
excel	[0.09090909090909091, 0.09090909090909091, 0.8181818181818182]
cellar	[0, 0, 1.0]
secular	[1.0, 0, 0]
blazer	[0, 0, 1.0]
squeez	[0, 1.0, 0]
downtown	[0, 0, 1.0]
ration	[1.0, 0, 0]
horrifi	[0, 0, 1.0]
setup	[0, 1.0, 0]
stem	[0, 0, 1.0]
imagefx	[0, 1.0, 0]
phrase	[0.5, 0, 0.5]
defend	[0.3333333333333333, 0, 0.6666666666666666]
newsgroup	[0.4, 0.2, 0.4]
shibboleth	[0, 0, 1.0]
lowest	[0, 1.0, 0]
asdg	[0, 1.0, 0]
elementari	[0, 0, 1.0]
nolong	[0, 0, 1.0]
superman	[0, 0, 1.0]
blaze	[1.0, 0, 0]
otg	[0, 1.0, 0]
mp	[0, 0, 1.0]
clarif	[0, 1.0, 0]
rock	[0, 0, 1.0]
firstli	[1.0, 0, 0]
hobgoblin	[0, 0, 1.0]
rit	[1.0, 0, 0]
mit	[0, 1.0, 0]
market	[0, 0.25, 0.75]
colinear	[0, 1.0, 0]
tech	[0, 0, 1.0]
express	[0.2, 0.2, 0.6]
inject	[0.5, 0, 0.5]
hampshir	[1.0, 0, 0]
label	[1.0, 0, 0]
progress	[1.0, 0, 0]
confessor	[0, 1.0, 0]
olympian	[0, 0, 1.0]
avinash	[0, 0, 1.0]
freepost	[0, 1.0, 0]
uicvm	[0, 0, 1.0]
manufactur	[0, 1.0, 0]
draft	[0, 0, 1.0]
sourc	[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]
hors	[0, 0, 1.0]
cartridg	[0, 0, 1.0]
armstrong	[0, 0, 1.0]
attribut	[1.0, 0, 0]
joke	[0, 0, 1.0]
border	[0, 1.0, 0]
cabl	[0, 0, 1.0]
evanston	[0, 0, 1.0]
tape	[0, 0, 1.0]
appoint	[0, 0, 1.0]
academi	[0, 1.0, 0]
silver	[0, 0, 1.0]
anywher	[0.5, 0, 0.5]
crap	[1.0, 0, 0]
quarterli	[0.5, 0, 0.5]
solid	[0, 0, 1.0]
gem	[0.3333333333333333, 0.6666666666666666, 0]
entertain	[0, 0, 1.0]
goal	[1.0, 0, 0]
holden	[0, 0, 1.0]
techreport	[0, 1.0, 0]
expect	[0.3333333333333333, 0.5, 0.16666666666666666]
formula	[0, 1.0, 0]
lighter	[0, 1.0, 0]
reluct	[1.0, 0, 0]
bell	[0, 0, 1.0]
lossless	[0, 1.0, 0]
mcnichola	[0, 0, 1.0]
driver	[0, 1.0, 0]
earliest	[0, 1.0, 0]
multimedia	[0, 0.8, 0.2]
sharp	[0, 1.0, 0]
zani	[0, 0, 1.0]
factor	[0.4, 0.2, 0.4]
preview	[0, 1.0, 0]
satisfi	[0, 1.0, 0]
info	[0.125, 0.75, 0.125]
rle	[0, 1.0, 0]
lab	[0, 0.3333333333333333, 0.6666666666666666]
baptist	[1.0, 0, 0]
francisco	[1.0, 0, 0]
resp	[0, 0, 1.0]
rice	[0.6666666666666666, 0, 0.3333333333333333]
mint	[0, 0, 1.0]
bright	[0, 1.0, 0]
bottom	[0.5, 0.5, 0]
saga	[0, 0, 1.0]
wizard	[0, 1.0, 0]
gate	[0, 1.0, 0]
oat	[0, 0, 1.0]
blame	[1.0, 0, 0]
committe	[0, 1.0, 0]
thread	[1.0, 0, 0]
amiga	[0, 0.6666666666666666, 0.3333333333333333]
fuss	[1.0, 0, 0]
portrait	[0, 0, 1.0]
imageri	[0, 1.0, 0]
capabl	[0, 1.0, 0]
cash	[0, 0, 1.0]
conjunct	[0, 1.0, 0]
agonizingli	[0, 1.0, 0]
camera	[0, 0.3333333333333333, 0.6666666666666666]
total	[0.6666666666666666, 0, 0.3333333333333333]
layout	[0, 1.0, 0]
craftsmen	[1.0, 0, 0]
thor	[0, 0, 1.0]
mcfarlan	[0, 0, 1.0]
femal	[0, 0, 1.0]
loot	[0, 0, 1.0]
huge	[0.4, 0.4, 0.2]
process	[0, 0.6666666666666666, 0.3333333333333333]
aveng	[0, 0, 1.0]
script	[0, 0, 1.0]
sunroof	[0, 0, 1.0]
merci	[0.5, 0.5, 0]
presenc	[1.0, 0, 0]
exhibit	[0, 0, 1.0]
armi	[0, 1.0, 0]
corps	[0, 0, 1.0]
lit	[0, 1.0, 0]
thursdai	[0, 0.5, 0.5]
ensched	[0, 1.0, 0]
ron	[0, 0, 1.0]
unhappi	[1.0, 0, 0]
fresh	[0, 0, 1.0]
painless	[0, 1.0, 0]
updat	[0, 0.25, 0.75]
atari	[0, 1.0, 0]
scroll	[0.5, 0.5, 0]
decod	[0, 1.0, 0]
hero	[0.5, 0, 0.5]
elm	[0, 0, 1.0]
mechan	[0, 0.5, 0.5]
inexpens	[0, 0, 1.0]
mango	[1.0, 0, 0]
hawk	[0, 0, 1.0]
ccr	[1.0, 0, 0]
vertic	[0, 1.0, 0]
believ	[1.0, 0, 0]
goldberg	[0, 0, 1.0]
cyclop	[0, 0, 1.0]
pai	[0, 0.42857142857142855, 0.5714285714285714]
august	[0, 1.0, 0]
unus	[0, 1.0, 0]
plotter	[0, 1.0, 0]
incap	[1.0, 0, 0]
zoo	[0, 1.0, 0]
eagl	[0.5, 0, 0.5]
noncommerci	[0, 1.0, 0]
remain	[1.0, 0, 0]
collin	[0, 1.0, 0]
birthdai	[1.0, 0, 0]
ripper	[0, 0, 1.0]
corpor	[0, 1.0, 0]
hamlab	[0, 1.0, 0]
tsao	[0, 0, 1.0]
visibl	[0, 1.0, 0]
leap	[1.0, 0, 0]
freq	[0, 0, 1.0]
boundari	[0, 1.0, 0]
involv	[0.5714285714285714, 0.42857142857142855, 0]
encourag	[0.5, 0.5, 0]
attitud	[1.0, 0, 0]
cec	[0, 1.0, 0]
goldsborough	[0, 0, 1.0]
carri	[1.0, 0, 0]
contour	[0, 1.0, 0]
central	[0, 0.5, 0.5]
clarifi	[0, 1.0, 0]
targa	[0, 1.0, 0]
jpg	[0, 1.0, 0]
rezaei	[0, 1.0, 0]
